,Customer ID,Age,Gender,Product,Category,Location,Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Date,Quantity,Purchase Amount (USD),Sales,Holiday,Year,Month,Day,Age Group,Previous Purchases Group
3017,3018,58,Female,Sunglasses,Accessories,Wisconsin,Summer,3.3,False,False,False,24,Bi-Weekly,2024-01-01,3,71,128.0,No Holiday,2024,1,1,Senior,21-30
3018,3019,43,Female,Boots,Footwear,Texas,Summer,3.0,False,False,False,21,Bi-Weekly,2024-01-01,3,41,128.0,No Holiday,2024,1,1,Adult,21-30
3019,3020,19,Female,Jacket,Outerwear,Utah,Winter,3.9,False,False,False,15,Annually,2024-01-01,3,44,128.0,No Holiday,2024,1,1,Young Adult,11-20
3020,3021,23,Female,Jeans,Clothing,Arkansas,Fall,2.8,False,False,False,48,Every 3 Months,2024-01-01,3,81,128.0,No Holiday,2024,1,1,Young Adult,41-50
3021,3022,65,Female,Sunglasses,Accessories,Pennsylvania,Summer,4.5,False,False,False,47,Quarterly,2024-01-01,3,77,128.0,No Holiday,2024,1,1,Senior,41-50
3022,3023,58,Female,Sandals,Footwear,Georgia,Fall,4.0,False,False,False,23,Weekly,2024-01-01,3,26,128.0,No Holiday,2024,1,1,Senior,21-30
3023,3024,50,Female,Backpack,Accessories,Indiana,Summer,2.9,False,False,False,4,Quarterly,2024-01-01,3,31,128.0,No Holiday,2024,1,1,Adult,0-10
3024,3025,67,Female,Blouse,Clothing,Idaho,Spring,4.0,False,False,False,47,Every 3 Months,2024-01-01,3,82,128.0,No Holiday,2024,1,1,Elderly,41-50
3025,3026,40,Female,Shoes,Footwear,Montana,Summer,3.4,False,False,False,7,Monthly,2024-01-01,3,60,128.0,No Holiday,2024,1,1,Adult,0-10
3026,3027,55,Female,Shirt,Clothing,Tennessee,Fall,2.5,False,False,False,6,Annually,2024-01-01,3,70,128.0,No Holiday,2024,1,1,Senior,0-10
3027,3028,52,Female,Hoodie,Clothing,West Virginia,Winter,2.8,False,False,False,47,Quarterly,2024-01-01,3,26,128.0,No Holiday,2024,1,1,Senior,41-50
3028,3029,62,Female,Dress,Clothing,California,Summer,3.0,False,False,False,7,Every 3 Months,2024-01-01,3,100,128.0,No Holiday,2024,1,1,Senior,0-10
3029,3030,64,Female,Dress,Clothing,Georgia,Summer,3.1,False,False,False,1,Quarterly,2024-01-01,3,82,128.0,No Holiday,2024,1,1,Senior,0-10
3030,3031,43,Female,Sneakers,Footwear,Maryland,Spring,2.6,False,False,False,23,Weekly,2024-01-01,3,24,128.0,No Holiday,2024,1,1,Adult,21-30
3031,3032,61,Female,Blouse,Clothing,Idaho,Summer,4.9,False,False,False,30,Monthly,2024-01-01,3,74,128.0,No Holiday,2024,1,1,Senior,31-40
3032,3033,26,Female,Backpack,Accessories,California,Summer,3.5,False,False,False,24,Quarterly,2024-01-01,3,58,128.0,No Holiday,2024,1,1,Young Adult,21-30
3033,3034,22,Female,Sweater,Clothing,Alabama,Spring,2.6,False,False,False,9,Weekly,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Young Adult,0-10
3034,3035,51,Female,Boots,Footwear,Utah,Spring,3.5,False,False,False,25,Quarterly,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Senior,21-30
3035,3036,69,Female,Handbag,Accessories,Kentucky,Spring,4.5,False,False,False,18,Bi-Weekly,2024-01-01,3,64,128.0,No Holiday,2024,1,1,Elderly,11-20
3036,3037,50,Female,Hoodie,Clothing,Vermont,Spring,4.3,False,False,False,7,Fortnightly,2024-01-01,3,58,128.0,No Holiday,2024,1,1,Adult,0-10
3037,3038,51,Female,Belt,Accessories,Iowa,Summer,4.8,False,False,False,2,Annually,2024-01-01,3,44,128.0,No Holiday,2024,1,1,Senior,0-10
3038,3039,56,Female,Jewelry,Accessories,Georgia,Summer,4.2,False,False,False,36,Annually,2024-01-01,3,39,128.0,No Holiday,2024,1,1,Senior,31-40
3039,3040,59,Female,Blouse,Clothing,Alabama,Spring,3.2,False,False,False,31,Bi-Weekly,2024-01-01,3,48,128.0,No Holiday,2024,1,1,Senior,31-40
3040,3041,18,Female,Handbag,Accessories,Nebraska,Fall,4.1,False,False,False,10,Fortnightly,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Child,11-20
3041,3042,48,Female,Handbag,Accessories,Rhode Island,Winter,4.0,False,False,False,27,Monthly,2024-01-01,3,79,128.0,No Holiday,2024,1,1,Adult,21-30
3042,3043,53,Female,Coat,Outerwear,South Dakota,Winter,2.9,False,False,False,14,Every 3 Months,2024-01-01,3,27,128.0,No Holiday,2024,1,1,Senior,11-20
3043,3044,45,Female,Belt,Accessories,Illinois,Fall,2.6,False,False,False,17,Monthly,2024-01-01,3,98,128.0,No Holiday,2024,1,1,Adult,11-20
3044,3045,21,Female,Boots,Footwear,North Carolina,Winter,2.7,False,False,False,10,Quarterly,2024-01-01,3,67,128.0,No Holiday,2024,1,1,Young Adult,11-20
3045,3046,42,Female,Socks,Clothing,Florida,Winter,4.6,False,False,False,4,Bi-Weekly,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Adult,0-10
3046,3047,60,Female,Shoes,Footwear,Pennsylvania,Spring,3.2,False,False,False,25,Every 3 Months,2024-01-01,3,49,128.0,No Holiday,2024,1,1,Senior,21-30
3047,3048,21,Female,Sneakers,Footwear,Vermont,Fall,4.1,False,False,False,3,Bi-Weekly,2024-01-01,3,74,128.0,No Holiday,2024,1,1,Young Adult,0-10
3048,3049,69,Female,Jewelry,Accessories,Colorado,Summer,3.9,False,False,False,47,Fortnightly,2024-01-01,3,93,128.0,No Holiday,2024,1,1,Elderly,41-50
3049,3050,40,Female,Handbag,Accessories,Utah,Summer,3.0,False,False,False,41,Bi-Weekly,2024-01-01,3,60,128.0,No Holiday,2024,1,1,Adult,41-50
3050,3051,31,Female,Coat,Outerwear,Kentucky,Spring,3.6,False,False,False,28,Every 3 Months,2024-01-01,3,76,128.0,No Holiday,2024,1,1,Young Adult,21-30
3051,3052,44,Female,Sunglasses,Accessories,Wyoming,Summer,4.6,False,False,False,49,Every 3 Months,2024-01-01,3,64,128.0,No Holiday,2024,1,1,Adult,41-50
3052,3053,48,Female,Shoes,Footwear,Maine,Spring,4.5,False,False,False,7,Fortnightly,2024-01-01,3,38,128.0,No Holiday,2024,1,1,Adult,0-10
3053,3054,32,Female,Shoes,Footwear,Maine,Winter,3.2,False,False,False,22,Monthly,2024-01-01,3,91,128.0,No Holiday,2024,1,1,Young Adult,21-30
3054,3055,42,Female,Boots,Footwear,New Hampshire,Summer,4.9,False,False,False,34,Monthly,2024-01-01,3,70,128.0,No Holiday,2024,1,1,Adult,31-40
3055,3056,27,Female,Sandals,Footwear,Kansas,Fall,5.0,False,False,False,5,Bi-Weekly,2024-01-01,3,22,128.0,No Holiday,2024,1,1,Young Adult,0-10
3056,3057,69,Female,Gloves,Accessories,New Jersey,Spring,3.8,False,False,False,15,Bi-Weekly,2024-01-01,3,59,128.0,No Holiday,2024,1,1,Elderly,11-20
3057,3058,67,Female,Backpack,Accessories,North Carolina,Spring,3.4,False,False,False,26,Weekly,2024-01-01,3,22,128.0,No Holiday,2024,1,1,Elderly,21-30
3058,3059,41,Female,Handbag,Accessories,West Virginia,Winter,3.8,False,False,False,3,Fortnightly,2024-01-01,3,74,128.0,No Holiday,2024,1,1,Adult,0-10
3059,3060,46,Female,Sweater,Clothing,Kentucky,Spring,3.2,False,False,False,42,Quarterly,2024-01-01,3,71,128.0,No Holiday,2024,1,1,Adult,41-50
3060,3061,47,Female,Coat,Outerwear,California,Summer,4.7,False,False,False,1,Monthly,2024-01-01,3,80,128.0,No Holiday,2024,1,1,Adult,0-10
3061,3062,33,Female,T-shirt,Clothing,South Dakota,Fall,4.5,False,False,False,20,Every 3 Months,2024-01-01,3,59,128.0,No Holiday,2024,1,1,Young Adult,21-30
3062,3063,51,Female,Backpack,Accessories,California,Fall,3.3,False,False,False,39,Monthly,2024-01-01,3,96,128.0,No Holiday,2024,1,1,Senior,31-40
3063,3064,26,Female,Sunglasses,Accessories,Connecticut,Winter,3.9,False,False,False,24,Fortnightly,2024-01-01,3,43,128.0,No Holiday,2024,1,1,Young Adult,21-30
3064,3065,22,Female,Belt,Accessories,Idaho,Winter,3.6,False,False,False,49,Quarterly,2024-01-01,3,76,128.0,No Holiday,2024,1,1,Young Adult,41-50
3065,3066,49,Female,Jacket,Outerwear,North Dakota,Fall,2.8,False,False,False,7,Bi-Weekly,2024-01-01,3,59,128.0,No Holiday,2024,1,1,Adult,0-10
3066,3067,58,Female,Skirt,Clothing,Michigan,Summer,4.3,False,False,False,13,Every 3 Months,2024-01-01,3,48,128.0,No Holiday,2024,1,1,Senior,11-20
3067,3068,70,Female,Belt,Accessories,Missouri,Spring,3.5,False,False,False,2,Weekly,2024-01-01,3,22,128.0,No Holiday,2024,1,1,Elderly,0-10
3068,3069,32,Female,Boots,Footwear,California,Winter,4.2,False,False,False,4,Weekly,2024-01-01,3,40,128.0,No Holiday,2024,1,1,Young Adult,0-10
3069,3070,62,Female,Jeans,Clothing,Delaware,Spring,4.6,False,False,False,17,Quarterly,2024-01-01,3,73,128.0,No Holiday,2024,1,1,Senior,11-20
3070,3071,52,Female,Shoes,Footwear,Alabama,Fall,2.6,False,False,False,43,Bi-Weekly,2024-01-01,3,26,128.0,No Holiday,2024,1,1,Senior,41-50
3071,3072,23,Female,Sweater,Clothing,New Hampshire,Spring,3.4,False,False,False,6,Monthly,2024-01-01,3,41,128.0,No Holiday,2024,1,1,Young Adult,0-10
3072,3073,26,Female,Jewelry,Accessories,New York,Spring,3.1,False,False,False,46,Quarterly,2024-01-01,3,98,128.0,No Holiday,2024,1,1,Young Adult,41-50
3073,3074,58,Female,Shirt,Clothing,Oregon,Winter,3.6,False,False,False,7,Bi-Weekly,2024-01-01,3,63,128.0,No Holiday,2024,1,1,Senior,0-10
3074,3075,26,Female,Boots,Footwear,Massachusetts,Winter,4.2,False,False,False,34,Fortnightly,2024-01-01,3,55,128.0,No Holiday,2024,1,1,Young Adult,31-40
3075,3076,54,Female,Shorts,Clothing,Utah,Winter,3.6,False,False,False,21,Every 3 Months,2024-01-01,3,90,128.0,No Holiday,2024,1,1,Senior,21-30
3076,3077,66,Female,Handbag,Accessories,New Hampshire,Summer,3.6,False,False,False,13,Bi-Weekly,2024-01-01,3,46,128.0,No Holiday,2024,1,1,Elderly,11-20
3077,3078,60,Female,Sweater,Clothing,Illinois,Spring,3.0,False,False,False,33,Bi-Weekly,2024-01-01,3,88,128.0,No Holiday,2024,1,1,Senior,31-40
3078,3079,32,Female,Belt,Accessories,Alaska,Spring,2.5,False,False,False,24,Bi-Weekly,2024-01-01,3,95,128.0,No Holiday,2024,1,1,Young Adult,21-30
3079,3080,48,Female,Belt,Accessories,Wyoming,Fall,4.0,False,False,False,4,Annually,2024-01-01,3,31,128.0,No Holiday,2024,1,1,Adult,0-10
3080,3081,69,Female,Hoodie,Clothing,Colorado,Spring,4.1,False,False,False,5,Bi-Weekly,2024-01-01,3,42,128.0,No Holiday,2024,1,1,Elderly,0-10
3081,3082,64,Female,Sneakers,Footwear,Vermont,Winter,4.9,False,False,False,11,Weekly,2024-01-01,3,44,128.0,No Holiday,2024,1,1,Senior,11-20
3082,3083,56,Female,T-shirt,Clothing,Utah,Spring,4.0,False,False,False,20,Annually,2024-01-01,3,99,128.0,No Holiday,2024,1,1,Senior,21-30
3083,3084,22,Female,Pants,Clothing,Illinois,Summer,3.5,False,False,False,28,Quarterly,2024-01-01,3,20,128.0,No Holiday,2024,1,1,Young Adult,21-30
3084,3085,46,Female,Scarf,Accessories,Idaho,Spring,3.2,False,False,False,43,Monthly,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Adult,41-50
3085,3086,24,Female,Sweater,Clothing,Nevada,Winter,2.8,False,False,False,10,Every 3 Months,2024-01-01,3,50,128.0,No Holiday,2024,1,1,Young Adult,11-20
3086,3087,47,Female,Handbag,Accessories,Utah,Summer,3.5,False,False,False,26,Every 3 Months,2024-01-01,3,73,128.0,No Holiday,2024,1,1,Adult,21-30
3087,3088,62,Female,Shirt,Clothing,North Carolina,Spring,3.1,False,False,False,29,Monthly,2024-01-01,3,84,128.0,No Holiday,2024,1,1,Senior,21-30
3088,3089,34,Female,Dress,Clothing,Arkansas,Spring,3.3,False,False,False,35,Quarterly,2024-01-01,3,64,128.0,No Holiday,2024,1,1,Young Adult,31-40
3089,3090,50,Female,Sandals,Footwear,North Carolina,Fall,4.6,False,False,False,23,Bi-Weekly,2024-01-01,3,21,128.0,No Holiday,2024,1,1,Adult,21-30
3090,3091,29,Female,Shirt,Clothing,Texas,Summer,4.9,False,False,False,15,Quarterly,2024-01-01,3,36,128.0,No Holiday,2024,1,1,Young Adult,11-20
3091,3092,68,Female,Dress,Clothing,Nevada,Winter,3.4,False,False,False,46,Annually,2024-01-01,3,81,128.0,No Holiday,2024,1,1,Elderly,41-50
3092,3093,52,Female,Sunglasses,Accessories,Utah,Fall,3.5,False,False,False,14,Bi-Weekly,2024-01-01,3,54,128.0,No Holiday,2024,1,1,Senior,11-20
3093,3094,29,Female,Socks,Clothing,Pennsylvania,Summer,4.8,False,False,False,17,Every 3 Months,2024-01-01,3,63,128.0,No Holiday,2024,1,1,Young Adult,11-20
3094,3095,22,Female,Sandals,Footwear,Georgia,Summer,2.7,False,False,False,9,Weekly,2024-01-01,3,59,128.0,No Holiday,2024,1,1,Young Adult,0-10
3095,3096,62,Female,Hat,Accessories,Minnesota,Fall,3.4,False,False,False,13,Fortnightly,2024-01-01,3,53,128.0,No Holiday,2024,1,1,Senior,11-20
3096,3097,69,Female,Shirt,Clothing,Kansas,Winter,3.5,False,False,False,20,Monthly,2024-01-01,3,63,128.0,No Holiday,2024,1,1,Elderly,21-30
3097,3098,48,Female,Shoes,Footwear,Delaware,Fall,3.7,False,False,False,39,Quarterly,2024-01-01,3,33,128.0,No Holiday,2024,1,1,Adult,31-40
3098,3099,66,Female,Pants,Clothing,New Mexico,Summer,3.3,False,False,False,50,Quarterly,2024-01-01,3,64,128.0,No Holiday,2024,1,1,Elderly,50+
3099,3100,42,Female,Shirt,Clothing,Michigan,Fall,2.9,False,False,False,21,Bi-Weekly,2024-01-01,3,98,128.0,No Holiday,2024,1,1,Adult,21-30
3100,3101,50,Female,Hat,Accessories,Vermont,Winter,3.9,False,False,False,3,Weekly,2024-01-01,3,85,128.0,No Holiday,2024,1,1,Adult,0-10
3101,3102,32,Female,Jewelry,Accessories,Idaho,Summer,2.7,False,False,False,9,Fortnightly,2024-01-01,3,82,128.0,No Holiday,2024,1,1,Young Adult,0-10
3102,3103,51,Female,Jacket,Outerwear,South Dakota,Summer,4.3,False,False,False,29,Bi-Weekly,2024-01-01,3,85,128.0,No Holiday,2024,1,1,Senior,21-30
3103,3104,27,Female,Shirt,Clothing,Illinois,Winter,3.0,False,False,False,42,Weekly,2024-01-01,3,37,128.0,No Holiday,2024,1,1,Young Adult,41-50
3104,3105,43,Female,Pants,Clothing,Georgia,Summer,5.0,False,False,False,41,Fortnightly,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Adult,41-50
3105,3106,48,Female,Skirt,Clothing,Oregon,Fall,2.7,False,False,False,17,Monthly,2024-01-01,3,33,128.0,No Holiday,2024,1,1,Adult,11-20
3106,3107,62,Female,Sandals,Footwear,Alabama,Winter,4.7,False,False,False,20,Annually,2024-01-01,3,57,128.0,No Holiday,2024,1,1,Senior,21-30
3107,3108,65,Female,Blouse,Clothing,Hawaii,Winter,4.6,False,False,False,18,Bi-Weekly,2024-01-01,3,31,128.0,No Holiday,2024,1,1,Senior,11-20
3108,3109,50,Female,Socks,Clothing,Oregon,Fall,3.2,False,False,False,7,Monthly,2024-01-01,3,69,128.0,No Holiday,2024,1,1,Adult,0-10
3109,3110,60,Female,Jacket,Outerwear,Illinois,Winter,4.3,False,False,False,47,Fortnightly,2024-01-01,3,92,128.0,No Holiday,2024,1,1,Senior,41-50
3110,3111,19,Female,Handbag,Accessories,Texas,Fall,4.6,False,False,False,2,Bi-Weekly,2024-01-01,3,46,128.0,No Holiday,2024,1,1,Young Adult,0-10
3111,3112,21,Female,Belt,Accessories,Kansas,Spring,4.9,False,False,False,25,Quarterly,2024-01-01,3,81,128.0,No Holiday,2024,1,1,Young Adult,21-30
3112,3113,19,Female,Blouse,Clothing,Texas,Fall,3.8,False,False,False,26,Annually,2024-01-01,3,97,128.0,No Holiday,2024,1,1,Young Adult,21-30
3113,3114,46,Female,Shirt,Clothing,Nebraska,Summer,2.6,False,False,False,2,Weekly,2024-01-01,3,93,128.0,No Holiday,2024,1,1,Adult,0-10
3114,3115,21,Female,Handbag,Accessories,Arkansas,Spring,4.7,False,False,False,45,Bi-Weekly,2024-01-01,3,56,128.0,No Holiday,2024,1,1,Young Adult,41-50
3115,3116,26,Female,Scarf,Accessories,South Dakota,Fall,4.1,False,False,False,9,Bi-Weekly,2024-01-01,3,53,128.0,No Holiday,2024,1,1,Young Adult,0-10
3116,3117,50,Female,Coat,Outerwear,Montana,Spring,3.7,False,False,False,1,Weekly,2024-01-01,3,66,128.0,No Holiday,2024,1,1,Adult,0-10
3117,3118,43,Female,Hoodie,Clothing,Florida,Fall,3.0,False,False,False,4,Bi-Weekly,2024-01-01,3,50,128.0,No Holiday,2024,1,1,Adult,0-10
3118,3119,61,Female,Shorts,Clothing,Virginia,Summer,4.7,False,False,False,31,Quarterly,2024-01-01,3,97,128.0,No Holiday,2024,1,1,Senior,31-40
3119,3120,63,Female,Sandals,Footwear,Louisiana,Winter,4.7,False,False,False,21,Every 3 Months,2024-01-01,3,79,128.0,No Holiday,2024,1,1,Senior,21-30
3120,3121,46,Female,Shirt,Clothing,Louisiana,Fall,4.0,False,False,False,32,Fortnightly,2024-01-01,3,76,128.0,No Holiday,2024,1,1,Adult,31-40
3121,3122,63,Female,Hoodie,Clothing,Louisiana,Fall,2.6,False,False,False,16,Weekly,2024-01-01,3,38,128.0,No Holiday,2024,1,1,Senior,11-20
3122,3123,23,Female,Socks,Clothing,Georgia,Fall,3.0,False,False,False,34,Fortnightly,2024-01-01,3,45,128.0,No Holiday,2024,1,1,Young Adult,31-40
3123,3124,57,Female,Handbag,Accessories,Iowa,Fall,3.3,False,False,False,40,Bi-Weekly,2024-01-01,3,77,128.0,No Holiday,2024,1,1,Senior,41-50
3124,3125,57,Female,Jewelry,Accessories,California,Summer,3.4,False,False,False,4,Every 3 Months,2024-01-01,3,51,128.0,No Holiday,2024,1,1,Senior,0-10
3125,3126,33,Female,Coat,Outerwear,Oregon,Spring,4.0,False,False,False,3,Quarterly,2024-01-01,3,26,128.0,No Holiday,2024,1,1,Young Adult,0-10
3126,3127,57,Female,Sunglasses,Accessories,Maine,Winter,2.6,False,False,False,28,Bi-Weekly,2024-01-01,3,76,128.0,No Holiday,2024,1,1,Senior,21-30
3127,3128,55,Female,Gloves,Accessories,Louisiana,Winter,3.4,False,False,False,43,Every 3 Months,2024-01-01,3,94,128.0,No Holiday,2024,1,1,Senior,41-50
3128,3129,65,Female,Jacket,Outerwear,Arkansas,Fall,4.4,False,False,False,20,Annually,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Senior,21-30
3129,3130,60,Female,Sandals,Footwear,Maryland,Summer,4.7,False,False,False,40,Every 3 Months,2024-01-01,3,20,128.0,No Holiday,2024,1,1,Senior,41-50
3130,3131,52,Female,Pants,Clothing,Vermont,Summer,4.5,False,False,False,34,Every 3 Months,2024-01-01,3,20,128.0,No Holiday,2024,1,1,Senior,31-40
3131,3132,34,Female,Jacket,Outerwear,North Dakota,Fall,2.9,False,False,False,11,Every 3 Months,2024-01-01,3,59,128.0,No Holiday,2024,1,1,Young Adult,11-20
3132,3133,33,Female,Sweater,Clothing,Michigan,Summer,4.2,False,False,False,26,Quarterly,2024-01-01,3,97,128.0,No Holiday,2024,1,1,Young Adult,21-30
3133,3134,58,Female,T-shirt,Clothing,Arkansas,Spring,4.1,False,False,False,29,Bi-Weekly,2024-01-01,3,68,128.0,No Holiday,2024,1,1,Senior,21-30
3134,3135,35,Female,Boots,Footwear,Kentucky,Spring,4.4,False,False,False,47,Weekly,2024-01-01,3,66,128.0,No Holiday,2024,1,1,Young Adult,41-50
3135,3136,68,Female,Shoes,Footwear,Indiana,Spring,4.7,False,False,False,48,Fortnightly,2024-01-01,3,85,128.0,No Holiday,2024,1,1,Elderly,41-50
3136,3137,58,Female,Skirt,Clothing,Minnesota,Fall,3.1,False,False,False,29,Bi-Weekly,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Senior,21-30
3137,3138,34,Female,Coat,Outerwear,Louisiana,Spring,2.7,False,False,False,14,Monthly,2024-01-01,3,44,128.0,No Holiday,2024,1,1,Young Adult,11-20
3138,3139,47,Female,Blouse,Clothing,Kentucky,Fall,4.6,False,False,False,40,Every 3 Months,2024-01-01,3,95,128.0,No Holiday,2024,1,1,Adult,41-50
3139,3140,35,Female,Sunglasses,Accessories,Georgia,Winter,4.4,False,False,False,4,Weekly,2024-01-01,3,85,128.0,No Holiday,2024,1,1,Young Adult,0-10
3140,3141,34,Female,Gloves,Accessories,Alaska,Summer,4.6,False,False,False,37,Weekly,2024-01-01,3,44,128.0,No Holiday,2024,1,1,Young Adult,31-40
3141,3142,36,Female,Sunglasses,Accessories,Mississippi,Winter,4.9,False,False,False,47,Bi-Weekly,2024-01-01,3,30,128.0,No Holiday,2024,1,1,Adult,41-50
3142,3143,23,Female,Sneakers,Footwear,Kansas,Winter,4.0,False,False,False,1,Quarterly,2024-01-01,3,21,128.0,No Holiday,2024,1,1,Young Adult,0-10
3143,3144,68,Female,Hoodie,Clothing,Arizona,Summer,2.9,False,False,False,26,Quarterly,2024-01-01,3,22,128.0,No Holiday,2024,1,1,Elderly,21-30
3144,3145,23,Female,Boots,Footwear,Maine,Spring,2.6,False,False,False,12,Quarterly,2024-01-01,3,70,128.0,No Holiday,2024,1,1,Young Adult,11-20
3145,3146,57,Female,Handbag,Accessories,Texas,Spring,4.6,False,False,False,16,Fortnightly,2024-01-01,3,29,128.0,No Holiday,2024,1,1,Senior,11-20
3146,3147,21,Female,Shirt,Clothing,Virginia,Winter,4.9,False,False,False,19,Annually,2024-01-01,3,83,128.0,No Holiday,2024,1,1,Young Adult,11-20
3147,3148,45,Female,Sweater,Clothing,North Dakota,Winter,4.3,False,False,False,21,Weekly,2024-01-01,3,99,128.0,No Holiday,2024,1,1,Adult,21-30
3148,3149,37,Female,Shorts,Clothing,West Virginia,Fall,4.3,False,False,False,15,Weekly,2024-01-01,3,35,128.0,No Holiday,2024,1,1,Adult,11-20
3149,3150,18,Female,Belt,Accessories,North Carolina,Winter,4.6,False,False,False,9,Annually,2024-01-01,3,40,128.0,No Holiday,2024,1,1,Child,0-10
3150,3151,55,Female,Blouse,Clothing,Georgia,Spring,2.6,False,False,False,7,Bi-Weekly,2024-01-01,3,25,128.0,No Holiday,2024,1,1,Senior,0-10
3151,3152,52,Female,T-shirt,Clothing,New Mexico,Fall,3.1,False,False,False,47,Quarterly,2024-01-01,3,64,128.0,No Holiday,2024,1,1,Senior,41-50
3152,3153,49,Female,Belt,Accessories,North Carolina,Fall,3.1,False,False,False,17,Monthly,2024-01-01,3,90,128.0,No Holiday,2024,1,1,Adult,11-20
3153,3154,56,Female,Socks,Clothing,Alabama,Fall,3.1,False,False,False,46,Fortnightly,2024-01-01,3,88,128.0,No Holiday,2024,1,1,Senior,41-50
3154,3155,27,Female,Belt,Accessories,Connecticut,Winter,4.4,False,False,False,32,Quarterly,2024-01-01,3,55,128.0,No Holiday,2024,1,1,Young Adult,31-40
3155,3156,22,Female,Handbag,Accessories,Montana,Fall,4.3,False,False,False,34,Annually,2024-01-01,3,90,128.0,No Holiday,2024,1,1,Young Adult,31-40
3156,3157,18,Female,Shirt,Clothing,Montana,Winter,3.1,False,False,False,18,Monthly,2024-01-01,3,50,128.0,No Holiday,2024,1,1,Child,11-20
3157,3158,21,Female,Belt,Accessories,Maine,Fall,3.1,False,False,False,5,Fortnightly,2024-01-01,3,34,128.0,No Holiday,2024,1,1,Young Adult,0-10
3158,3159,30,Female,Jewelry,Accessories,Mississippi,Winter,4.9,False,False,False,44,Monthly,2024-01-01,3,77,128.0,No Holiday,2024,1,1,Young Adult,41-50
3159,3160,62,Female,Hat,Accessories,Louisiana,Winter,2.9,False,False,False,4,Quarterly,2024-01-01,3,89,128.0,No Holiday,2024,1,1,Senior,0-10
3160,3161,28,Female,Backpack,Accessories,Nebraska,Fall,3.8,False,False,False,37,Fortnightly,2024-01-01,3,87,128.0,No Holiday,2024,1,1,Young Adult,31-40
3161,3162,66,Female,Dress,Clothing,Massachusetts,Winter,4.2,False,False,False,43,Monthly,2024-01-01,3,77,128.0,No Holiday,2024,1,1,Elderly,41-50
3162,3163,66,Female,Shoes,Footwear,Wisconsin,Winter,3.9,False,False,False,28,Quarterly,2024-01-01,3,85,128.0,No Holiday,2024,1,1,Elderly,21-30
3163,3164,49,Female,Pants,Clothing,Nebraska,Summer,2.8,False,False,False,36,Monthly,2024-01-01,3,66,128.0,No Holiday,2024,1,1,Adult,31-40
3164,3165,40,Female,Dress,Clothing,Arizona,Winter,2.6,False,False,False,16,Annually,2024-01-01,3,32,128.0,No Holiday,2024,1,1,Adult,11-20
3165,3166,49,Female,Jacket,Outerwear,Hawaii,Spring,3.0,False,False,False,38,Every 3 Months,2024-01-01,3,92,128.0,No Holiday,2024,1,1,Adult,31-40
3166,3167,19,Female,Shirt,Clothing,Georgia,Winter,2.7,False,False,False,37,Fortnightly,2024-01-01,3,80,128.0,No Holiday,2024,1,1,Young Adult,31-40
3167,3168,24,Female,Dress,Clothing,Oregon,Fall,2.8,False,False,False,9,Bi-Weekly,2024-01-01,3,78,128.0,No Holiday,2024,1,1,Young Adult,0-10
3168,3169,31,Female,Jeans,Clothing,Montana,Spring,2.9,False,False,False,14,Fortnightly,2024-01-01,3,24,128.0,No Holiday,2024,1,1,Young Adult,11-20
